price;min_to_metro;region_of_moscow;total_area;living_area;floor;number_of_floors;construction_year;build_age ;is_new;is_apartments;ceiling_height;number_of_rooms;link
33 000 000,00;9;CAR;76;49,6;5;16;1975;49;0;0;2,7;4;https://www.cian.ru/sale/flat/297790207/
33 000 000,00;9;NAR;82;55;3;8;1937;87;0;0;3,2;4;https://www.cian.ru/sale/flat/294978286/
33 000 000,00;9;SAR;92,6;62;3;17;2005;19;0;0;2,64;4;https://www.cian.ru/sale/flat/300759807/
33 000 000,00;8;WAR;83,4;37,5;21;30;2019;5;0;0;3;2;https://www.cian.ru/sale/flat/299714730/
33 000 000,00;8;EAR;85,1;54;2;8;1959;65;0;0;2,8;4;https://www.cian.ru/sale/flat/296606587/
33 000 000,00;7;WAR;99;64,3;22;22;1991;33;0;0;2,7;4;https://www.cian.ru/sale/flat/300964967/
33 000 000,00;5;NWAR;72,2;37,5;4;44;2023;1;0;0;3;3;https://www.cian.ru/sale/flat/298921999/
33 000 000,00;5;NWAR;72,2;47,2;4;30;2019;5;0;0;3;3;https://www.cian.ru/sale/flat/300748700/
33 000 000,00;4;NAR;105,3;64,8;20;24;2019;5;0;0;3;4;https://www.cian.ru/sale/flat/295403279/
33 000 000,00;3;NWAR;100;64,3;20;22;1997;27;0;0;2,66;4;https://www.cian.ru/sale/flat/299101297/
33 000 000,00;3;NAR;105,3;65;20;22;2021;3;0;0;2,9;4;https://www.cian.ru/sale/flat/300744705/
33 000 000,00;1;WAR;90;60;9;18;2007;17;0;0;2,7;4;https://www.cian.ru/sale/flat/298993791/
33 058 064,00;19;SAR;57,1;37,5;6;6;2023;1;1;0;3,15;2;https://www.cian.ru/sale/flat/300761675/
33 072 000,00;17;NWAR;62,4;37,5;14;43;2023;1;1;0;3,15;2;https://www.cian.ru/sale/flat/295305506/
33 100 000,00;12;WAR;106,7;58;3;25;2008;16;0;0;3,05;4;https://www.cian.ru/sale/flat/298435133/
33 100 000,00;10;WAR;62,7;30,1;4;11;2019;5;0;0;3,1;2;https://www.cian.ru/sale/flat/300593020/
33 132 600,00;12;NEAR;69,9;52,4;11;37;2024;0;1;0;3;3;https://www.cian.ru/sale/flat/298603595/
33 140 040,00;5;SWAR;71,2;37,5;23;25;2024;0;1;0;3,17;2;https://www.cian.ru/sale/flat/294550017/
33 200 000,00;9;NWAR;52;37,5;28;58;2019;5;0;0;3;2;https://www.cian.ru/sale/flat/299151784/
33 250 000,00;6;WAR;62,9;32,9;10;28;2022;2;0;0;3,1;3;https://www.cian.ru/sale/flat/298614348/
33 250 000,00;6;WAR;63,3;33,2;15;28;2022;2;0;0;3,1;3;https://www.cian.ru/sale/flat/299363920/
33 269 000,00;9;NEAR;90,6;37,5;2;27;2022;2;1;0;3;3;https://www.cian.ru/sale/flat/294033706/
33 273 400,00;19;SEAR;71,8;37,5;11;21;2023;1;1;0;3;2;https://www.cian.ru/sale/flat/300165818/
33 281 500,00;19;SEAR;73;35,7;6;11;2023;1;1;0;3,1;2;https://www.cian.ru/sale/flat/289428339/
33 290 000,00;14;NEAR;129;100;2;4;2019;5;0;1;3;3;https://www.cian.ru/sale/flat/300115909/
33 290 901,00;7;SAR;64,5;31,4;12;40;2023;1;1;0;3,15;2;https://www.cian.ru/sale/flat/293203884/
33 299 000,00;4;WAR;112;74,2;3;8;1954;70;0;0;3;3;https://www.cian.ru/sale/flat/292548663/
33 300 000,00;16;SWAR;102;74;21;22;1982;42;0;0;2,64;4;https://www.cian.ru/sale/flat/298934924/
33 359 634,00;13;SWAR;78,1;37,5;28;32;2021;3;1;0;3,1;2;https://www.cian.ru/sale/flat/264100219/
33 376 136,00;7;SAR;72,5;37,5;19;24;2023;1;1;0;2,97;2;https://www.cian.ru/sale/flat/299606669/
33 380 220,00;8;NAR;86,8;57,2;7;35;2023;1;1;0;3,1;4;https://www.cian.ru/sale/flat/298334728/
33 404 761,00;5;NWAR;65,6;25,8;20;20;2023;1;1;0;2,85;2;https://www.cian.ru/sale/flat/285040949/
33 444 818,00;22;SAR;71,71;31,2;6;29;2023;1;1;0;3;2;https://www.cian.ru/sale/flat/296831923/
33 454 080,00;13;SWAR;88;50,6;1;32;2021;3;1;0;3,1;3;https://www.cian.ru/sale/flat/290914447/
33 469 130,00;7;SAR;64,4;31,4;16;40;2023;1;1;0;3,15;2;https://www.cian.ru/sale/flat/293203934/
33 499 000,00;14;NAR;63;31,8;9;26;2022;2;0;0;2,9;2;https://www.cian.ru/sale/flat/291207212/
33 500 000,00;20;SAR;64;37,5;18;48;2023;1;0;0;3,2;2;https://www.cian.ru/sale/flat/300289683/
33 500 000,00;17;NEAR;82,1;47;10;11;2018;6;0;0;2,9;3;https://www.cian.ru/sale/flat/300371959/
33 500 000,00;16;NWAR;57,6;17,2;9;44;2023;1;1;0;3;2;https://www.cian.ru/sale/flat/299643248/
33 500 000,00;13;NAR;63;29,7;2;12;2019;5;0;0;3;2;https://www.cian.ru/sale/flat/298833137/
33 500 000,00;13;WAR;70;42;12;22;2018;6;0;0;3;3;https://www.cian.ru/sale/flat/300329022/
33 500 000,00;10;SWAR;115,2;75;31;33;2019;5;0;0;2,7;4;https://www.cian.ru/sale/flat/300156635/
33 500 000,00;10;SWAR;115,2;37,5;31;33;2019;5;0;0;2,64;4;https://www.cian.ru/sale/flat/300708541/
33 500 000,00;6;WAR;73,5;37,5;11;42;2021;3;0;0;3,5;3;https://www.cian.ru/sale/flat/297087836/
33 500 000,00;5;WAR;44;22,2;10;14;2019;5;0;0;3;2;https://www.cian.ru/sale/flat/300509012/
33 500 000,00;5;WAR;60;37,5;7;8;1937;87;0;0;3,2;2;https://www.cian.ru/sale/flat/300542333/
33 500 000,00;5;NWAR;69,1;37,5;25;43;2023;1;0;0;3,1;3;https://www.cian.ru/sale/flat/300144557/
33 500 000,00;2;SWAR;75;50;9;17;2003;21;0;0;2,8;3;https://www.cian.ru/sale/flat/279440853/
33 500 000,00;1;NAR;67;45;5;58;2021;3;0;0;2,9;3;https://www.cian.ru/sale/flat/295005061/
33 527 660,00;19;SEAR;70,7;27,8;22;22;2023;1;1;0;3;2;https://www.cian.ru/sale/flat/300165820/
33 629 740,00;19;SEAR;75,1;31,6;22;22;2023;1;1;0;3;2;https://www.cian.ru/sale/flat/300165806/
33 644 405,00;4;CAR;45,8;22,7;15;22;2022;2;1;0;3,25;2;https://www.cian.ru/sale/flat/298576270/
33 657 084,00;2;EAR;83,98;41,8;16;20;2024;0;1;0;3;3;https://www.cian.ru/sale/flat/300122386/
33 700 000,00;6;NAR;103,2;73;7;12;2019;5;0;0;2,8;4;https://www.cian.ru/sale/flat/299696166/
33 748 162,00;9;WAR;79,9;38,4;21;21;2023;1;1;0;3,87;3;https://www.cian.ru/sale/flat/283829227/
33 786 748,00;7;SAR;72,2;37,5;23;24;2023;1;1;0;2,97;2;https://www.cian.ru/sale/flat/288141331/
33 800 000,00;16;EAR;90,8;45,7;2;30;2013;11;0;0;2,9;3;https://www.cian.ru/sale/flat/293313393/
33 800 000,00;10;SEAR;97,4;55,7;13;27;2023;1;0;0;3,1;4;https://www.cian.ru/sale/flat/299562271/
33 800 000,00;10;SEAR;97,4;41,5;13;27;2023;1;0;0;3,1;3;https://www.cian.ru/sale/flat/300435709/
33 800 000,00;5;NEAR;95,2;57,7;20;23;2008;16;0;0;2,95;3;https://www.cian.ru/sale/flat/299921587/
33 804 798,00;5;NWAR;70,58;29,7;43;52;2024;0;1;0;2,85;2;https://www.cian.ru/sale/flat/299067078/
33 847 838,00;22;SAR;68,8;37,5;26;26;2023;1;1;0;3;2;https://www.cian.ru/sale/flat/292741926/
33 854 660,00;16;NWAR;55,3;28,8;15;24;2023;1;1;0;3,15;2;https://www.cian.ru/sale/flat/289786070/
33 870 474,00;4;CAR;49,8;27,2;7;22;2022;2;1;0;3,25;2;https://www.cian.ru/sale/flat/298576259/
33 900 000,00;17;NWAR;58;37,5;3;23;2018;6;0;0;2,8;3;https://www.cian.ru/sale/flat/300342262/
33 900 000,00;12;NWAR;90;55;2;24;2012;12;0;0;3,1;3;https://www.cian.ru/sale/flat/298474271/
33 900 000,00;10;CAR;88,2;65,9;6;6;1933;91;0;0;3;4;https://www.cian.ru/sale/flat/300437445/
33 900 000,00;7;CAR;42;30;2;5;1935;89;0;0;2,8;2;https://www.cian.ru/sale/flat/300639293/
33 900 000,00;7;CAR;82,01;37,5;41;51;2024;0;1;0;3,1;2;https://www.cian.ru/sale/flat/299320399/
33 900 000,00;5;CAR;100;70;3;9;2019;5;0;0;3;4;https://www.cian.ru/sale/flat/299255100/
33 944 456,00;5;SAR;97,24;63,2;2;5;2023;1;1;0;2,87;4;https://www.cian.ru/sale/flat/295828406/
33 950 000,00;8;CAR;64;37;2;7;1949;75;0;0;3,2;2;https://www.cian.ru/sale/flat/291808973/
33 990 000,00;15;NWAR;120;71,6;11;14;1998;26;0;0;2,7;4;https://www.cian.ru/sale/flat/300153176/
33 996 062,00;9;WAR;101,97;77,1;17;30;2023;1;1;0;3,3;3;https://www.cian.ru/sale/flat/297984234/
33 999 000,00;7;WAR;100,6;64,9;21;22;1997;27;0;0;2,64;4;https://www.cian.ru/sale/flat/299668650/
34 000 000,00;26;WAR;51;26;12;25;2019;5;0;0;3;2;https://www.cian.ru/sale/flat/299954766/
34 000 000,00;20;SAR;66;37,5;8;48;2023;1;0;0;3;2;https://www.cian.ru/sale/flat/300290726/
34 000 000,00;19;NEAR;105,02;37,5;19;20;2024;0;1;1;2,87;3;https://www.cian.ru/sale/flat/299689002/
34 000 000,00;18;NWAR;65;32;5;13;2023;1;1;0;3;2;https://www.cian.ru/sale/flat/298696354/
34 000 000,00;15;WAR;66,5;37,5;2;22;2015;9;0;0;3;2;https://www.cian.ru/sale/flat/300350306/
34 000 000,00;14;CAR;100;66,5;28;36;2019;5;0;0;3,1;4;https://www.cian.ru/sale/flat/300658821/
34 000 000,00;13;SAR;90,5;37,5;6;8;1960;64;0;0;3;4;https://www.cian.ru/sale/flat/294421713/
34 000 000,00;12;EAR;107,3;60,1;18;29;2019;5;0;0;3;3;https://www.cian.ru/sale/flat/300103086/
34 000 000,00;11;NAR;77,5;37,3;8;19;2019;5;0;0;3,1;3;https://www.cian.ru/sale/flat/300247583/
34 000 000,00;11;NAR;95,8;60,8;6;7;2019;5;0;0;3;4;https://www.cian.ru/sale/flat/281289715/
34 000 000,00;9;WAR;103;37,5;2;27;2019;5;0;0;3,5;4;https://www.cian.ru/sale/flat/286233532/
34 000 000,00;8;NAR;69;30;10;35;2021;3;0;0;3;2;https://www.cian.ru/sale/flat/300783591/
34 000 000,00;8;SEAR;114;37,5;14;16;2023;1;1;1;3;4;https://www.cian.ru/sale/flat/296588298/
34 000 000,00;7;WAR;86,3;65,8;2;5;1928;96;0;0;3;4;https://www.cian.ru/sale/flat/300895732/
34 000 000,00;7;WAR;101,4;64,6;22;22;1997;27;0;0;2,64;4;https://www.cian.ru/sale/flat/300381555/
34 000 000,00;6;NAR;111,8;37,5;2;6;1939;85;0;0;3,2;4;https://www.cian.ru/sale/flat/299290458/
34 000 000,00;5;NWAR;69,5;30;14;25;2022;2;0;1;3;3;https://www.cian.ru/sale/flat/300750672/
34 000 000,00;5;NEAR;107,8;68,6;4;6;2020;4;0;0;2,8;4;https://www.cian.ru/sale/flat/297772107/
34 000 000,00;4;WAR;68;37,5;21;21;2023;1;1;0;3;2;https://www.cian.ru/sale/flat/300685589/
34 000 000,00;2;CAR;87;40;35;35;2019;5;0;0;3;2;https://www.cian.ru/sale/flat/293521736/
34 001 079,00;23;SAR;73,3;36,2;3;11;2024;0;1;0;3,1;2;https://www.cian.ru/sale/flat/299472253/
34 025 200,00;19;NEAR;70,3;52,7;10;32;2023;1;1;0;3;2;https://www.cian.ru/sale/flat/298828189/
34 029 996,00;19;SAR;67,3;37,5;4;6;2023;1;1;0;3,15;2;https://www.cian.ru/sale/flat/300761672/
34 030 297,00;6;NAR;99,4;67,2;3;12;2019;5;0;0;3;3;https://www.cian.ru/sale/flat/300755855/
34 061 400,00;10;WAR;74,67;50,8;28;30;2023;1;1;0;3,3;3;https://www.cian.ru/sale/flat/299583590/
34 068 000,00;12;NWAR;66,8;37,5;10;21;2023;1;1;0;3,1;2;https://www.cian.ru/sale/flat/299168071/
34 068 750,00;5;SWAR;62,5;37,5;5;42;2023;1;1;0;3;3;https://www.cian.ru/sale/flat/300800479/
34 073 243,00;20;SAR;66,03;28,3;8;46;2023;1;1;0;3;2;https://www.cian.ru/sale/flat/299093542/
34 085 000,00;14;SWAR;85;37,5;10;23;2022;2;1;0;3;2;https://www.cian.ru/sale/flat/283749013/
34 088 748,00;6;NAR;99,4;37,5;6;33;2024;0;1;1;2,7;3;https://www.cian.ru/sale/flat/291201836/
34 100 000,00;13;SWAR;84,4;54,4;9;16;1987;37;0;0;3;4;https://www.cian.ru/sale/flat/300331618/
34 100 453,00;20;SAR;66;29,9;8;46;2023;1;1;0;3;2;https://www.cian.ru/sale/flat/299093558/
34 102 720,00;17;NWAR;63,2;33,8;24;43;2023;1;1;0;3,15;2;https://www.cian.ru/sale/flat/293914112/
34 112 000,00;9;NWAR;83,2;37,5;36;47;2023;1;1;0;3,05;3;https://www.cian.ru/sale/flat/296745560/
34 200 000,00;8;NEAR;67,5;37,5;14;23;2020;4;0;0;2,8;2;https://www.cian.ru/sale/flat/300510683/
34 200 000,00;7;WAR;96;60;31;37;2021;3;0;0;3;4;https://www.cian.ru/sale/flat/277629088/
34 200 000,00;5;EAR;84,5;52;7;12;1978;46;0;0;2,7;3;https://www.cian.ru/sale/flat/299071763/
34 300 000,00;8;CAR;62,3;47,3;5;11;2022;2;0;1;3,2;3;https://www.cian.ru/sale/flat/300116271/
34 335 474,00;22;SAR;92,78;31,9;2;17;2023;1;1;0;3;2;https://www.cian.ru/sale/flat/294939321/
34 398 000,00;19;NEAR;75,6;56,7;11;32;2023;1;1;0;3;2;https://www.cian.ru/sale/flat/298828193/
34 400 000,00;10;SEAR;115,2;78;21;25;2023;1;0;0;2,8;4;https://www.cian.ru/sale/flat/301051968/
34 400 000,00;8;SEAR;109,6;56,6;15;32;2023;1;0;0;3;4;https://www.cian.ru/sale/flat/291280712/
34 420 000,00;14;WAR;79,3;37,5;26;27;2022;2;1;0;3;3;https://www.cian.ru/sale/flat/299256402/
34 430 052,00;5;SAR;88,63;49,7;4;27;2023;1;1;0;2,87;3;https://www.cian.ru/sale/flat/284858630/
34 434 514,00;19;SAR;68,1;37,5;4;6;2023;1;1;0;3,15;2;https://www.cian.ru/sale/flat/300672487/
34 450 000,00;18;EAR;83,8;37,5;19;19;2012;12;0;0;3,2;3;https://www.cian.ru/sale/flat/298418671/
34 499 000,00;5;CAR;101,4;70,7;5;12;1958;66;0;0;3,5;4;https://www.cian.ru/sale/flat/293149098/
34 499 999,00;5;CAR;82;65;3;5;1906;118;0;0;3,5;4;https://www.cian.ru/sale/flat/294695049/
34 500 000,00;16;NWAR;64,4;31,9;15;20;2024;0;1;0;3;2;https://www.cian.ru/sale/flat/295449152/
34 500 000,00;15;NAR;87;60;15;34;2019;5;0;0;3;3;https://www.cian.ru/sale/flat/297893636/
34 500 000,00;13;NAR;91,6;56,7;8;8;1940;84;0;0;3,2;4;https://www.cian.ru/sale/flat/295415977/
34 500 000,00;12;SAR;80,7;41;5;17;2023;1;1;0;3;3;https://www.cian.ru/sale/flat/290335517/
34 500 000,00;9;NWAR;143,5;37,5;8;15;2005;19;0;0;3,1;4;https://www.cian.ru/sale/flat/299187265/
34 500 000,00;8;NAR;51,3;37,5;6;12;2019;5;0;1;3,15;2;https://www.cian.ru/sale/flat/300423966/
34 500 000,00;7;WAR;57,5;37,5;13;20;2021;3;0;0;2,9;2;https://www.cian.ru/sale/flat/297957053/
34 500 000,00;6;WAR;57;30;6;8;2019;5;0;0;3;2;https://www.cian.ru/sale/flat/300661833/
34 500 000,00;5;SAR;109;55;18;24;2000;24;0;0;2,8;4;https://www.cian.ru/sale/flat/300478717/
34 500 000,00;4;SWAR;94;37,5;12;24;2019;5;0;1;2,72;3;https://www.cian.ru/sale/flat/296378038/
34 500 000,00;4;SAR;102;72,2;12;17;2013;11;0;0;3;4;https://www.cian.ru/sale/flat/299038281/
34 500 000,00;4;SAR;102;72,2;12;17;2013;11;0;0;3;4;https://www.cian.ru/sale/flat/300525047/
34 504 350,00;16;NWAR;55,5;37,5;18;24;2023;1;1;0;3,15;2;https://www.cian.ru/sale/flat/291506160/
34 510 079,00;6;WAR;63;31,3;11;28;2022;2;1;0;3,12;2;https://www.cian.ru/sale/flat/298334272/
34 511 400,00;12;NEAR;74,7;37,5;16;37;2024;0;1;0;3;2;https://www.cian.ru/sale/flat/298828156/
34 550 099,00;19;WAR;99,6;37,5;14;30;2023;1;1;0;3;3;https://www.cian.ru/sale/flat/292086495/
34 561 246,00;22;SAR;70,59;32,4;21;21;2023;1;1;0;3;2;https://www.cian.ru/sale/flat/289000790/
34 569 705,00;8;NWAR;88,7;46,1;2;19;2023;1;1;0;2,85;3;https://www.cian.ru/sale/flat/285041395/
34 585 280,00;6;NWAR;70,1;32,7;3;13;2023;1;1;0;3,1;2;https://www.cian.ru/sale/flat/296760316/
34 608 756,00;9;NAR;81,4;50,7;25;29;2022;2;1;0;3,4;3;https://www.cian.ru/sale/flat/297462084/
34 700 000,00;16;SAR;78,8;33,2;22;26;2024;0;1;0;3;3;https://www.cian.ru/sale/flat/298516007/
34 700 000,00;9;CAR;94,8;67,8;4;5;1959;65;0;0;3;4;https://www.cian.ru/sale/flat/300633273/
34 702 349,00;4;CAR;58,8;18,5;9;10;2024;0;1;1;3;1;https://www.cian.ru/sale/flat/299291726/
34 729 435,00;4;CAR;71,1;37,5;7;10;2024;0;1;1;3;2;https://www.cian.ru/sale/flat/300483970/
34 755 337,00;10;WAR;95,34;62;10;30;2023;1;1;0;3,3;4;https://www.cian.ru/sale/flat/297984334/
34 783 321,00;6;WAR;62,6;31,3;15;28;2022;2;1;0;3,12;3;https://www.cian.ru/sale/flat/298334283/
34 785 711,00;20;SAR;66,5;28,6;11;46;2023;1;1;0;3;2;https://www.cian.ru/sale/flat/299093537/
34 800 000,00;7;NAR;91;37,5;35;35;2019;5;0;0;3;4;https://www.cian.ru/sale/flat/300818719/
34 800 000,00;6;WAR;61;30;26;40;2021;3;0;0;3;2;https://www.cian.ru/sale/flat/297470012/
34 900 000,00;19;SEAR;65,7;37,5;4;22;2023;1;1;0;5,05;2;https://www.cian.ru/sale/flat/298189601/
34 900 000,00;16;SWAR;73,4;37,5;7;9;1959;65;0;0;3;3;https://www.cian.ru/sale/flat/300824489/
34 900 000,00;10;CAR;48;42;6;6;2008;16;0;1;3;2;https://www.cian.ru/sale/flat/284041011/
34 900 000,00;10;CAR;63,5;37,5;8;9;1963;61;0;0;2,85;2;https://www.cian.ru/sale/flat/300836718/
34 900 000,00;10;NAR;102;62;4;17;2002;22;0;0;3;4;https://www.cian.ru/sale/flat/300396455/
34 900 000,00;9;NEAR;90;37,5;2;6;2017;7;0;1;3;2;https://www.cian.ru/sale/flat/297952301/
34 900 000,00;3;CAR;56;37,5;5;6;1958;66;0;0;2,85;2;https://www.cian.ru/sale/flat/300542619/
34 937 106,00;25;SAR;71,19;34,4;4;9;2023;1;1;0;3;2;https://www.cian.ru/sale/flat/297102396/
34 980 000,00;14;WAR;100;37,5;6;9;1972;52;0;0;2,64;4;https://www.cian.ru/sale/flat/298127662/
34 990 000,00;17;CAR;74,5;37,5;7;7;1956;68;0;1;3,45;2;https://www.cian.ru/sale/flat/300331950/
34 990 000,00;13;CAR;43,3;37,5;16;53;2023;1;0;0;3;1;https://www.cian.ru/sale/flat/297089420/
34 990 000,00;12;NEAR;62;30;15;18;2021;3;0;1;3;3;https://www.cian.ru/sale/flat/298378867/
34 990 000,00;10;CAR;83,4;55,2;4;5;1820;204;0;0;3,5;3;https://www.cian.ru/sale/flat/300567591/
34 990 000,00;3;CAR;98,5;40,2;3;4;1907;117;0;0;3,4;3;https://www.cian.ru/sale/flat/300561784/
35 000 000,00;21;NWAR;100;60,3;4;18;2021;3;0;0;3;4;https://www.cian.ru/sale/flat/293692987/
35 000 000,00;19;SAR;84,5;45;4;11;2024;0;0;0;2,87;4;https://www.cian.ru/sale/flat/299147135/
35 000 000,00;18;SWAR;84,4;62,8;4;10;1957;67;0;0;3;4;https://www.cian.ru/sale/flat/300959671/
35 000 000,00;18;WAR;99,7;64,5;19;27;2023;1;0;0;3,1;4;https://www.cian.ru/sale/flat/291358506/
35 000 000,00;17;SWAR;60,3;36,4;4;8;1958;66;0;0;3;2;https://www.cian.ru/sale/flat/299233853/
35 000 000,00;17;CAR;71,7;44,7;19;21;2008;16;0;0;3,1;3;https://www.cian.ru/sale/flat/298012743/
35 000 000,00;15;WAR;45;37,5;5;14;2019;5;0;0;3,6;2;https://www.cian.ru/sale/flat/284806741/
35 000 000,00;15;CAR;69,7;37,5;11;15;2022;2;1;0;3;3;https://www.cian.ru/sale/flat/295660430/
35 000 000,00;15;NAR;115,2;63;12;22;2002;22;0;0;2,75;4;https://www.cian.ru/sale/flat/300522984/
35 000 000,00;14;SAR;66,8;28,6;5;7;2022;2;0;0;3;3;https://www.cian.ru/sale/flat/291358498/
35 000 000,00;14;WAR;101;65;4;22;2006;18;0;0;3;4;https://www.cian.ru/sale/flat/295734236/
35 000 000,00;12;NAR;67,6;26,2;12;27;2022;2;0;0;3;2;https://www.cian.ru/sale/flat/300074947/
35 000 000,00;12;CAR;95;65;3;15;2000;24;0;1;3;3;https://www.cian.ru/sale/flat/300871845/
35 000 000,00;12;SAR;128;70;10;25;2021;3;0;0;2,8;4;https://www.cian.ru/sale/flat/297156456/
35 000 000,00;11;CAR;50;30;10;14;1978;46;0;0;2,7;2;https://www.cian.ru/sale/flat/291451402/
35 000 000,00;11;WAR;81;59;1;15;1943;81;0;0;3,2;3;https://www.cian.ru/sale/flat/298264674/
35 000 000,00;11;SEAR;131;88,4;5;7;1937;87;0;0;3,2;4;https://www.cian.ru/sale/flat/300547322/
35 000 000,00;11;NAR;145;37,5;3;17;1998;26;0;0;3,1;4;https://www.cian.ru/sale/flat/297164603/
35 000 000,00;11;NAR;145;37,5;3;17;1998;26;0;0;3,1;4;https://www.cian.ru/sale/flat/297215015/
35 000 000,00;10;SWAR;77,9;43,2;14;14;2009;15;0;0;3;2;https://www.cian.ru/sale/flat/299205698/
35 000 000,00;10;NWAR;127;69,5;6;10;2004;20;0;0;3;4;https://www.cian.ru/sale/flat/299680815/
35 000 000,00;10;NAR;145;98;3;17;1998;26;0;0;3,1;4;https://www.cian.ru/sale/flat/297216793/
35 000 000,00;9;WAR;66;29;3;8;1946;78;0;0;3,2;2;https://www.cian.ru/sale/flat/300754226/
35 000 000,00;9;SAR;90;55;4;4;2019;5;0;1;6;4;https://www.cian.ru/sale/flat/284973700/
35 000 000,00;9;NAR;101;60;9;9;1968;56;0;0;2,64;4;https://www.cian.ru/sale/flat/300226639/
35 000 000,00;9;NWAR;115;84;3;14;2003;21;0;0;3;4;https://www.cian.ru/sale/flat/300502013/
35 000 000,00;8;NAR;65,1;37,5;19;20;2023;1;0;0;2,7;2;https://www.cian.ru/sale/flat/300607713/
35 000 000,00;7;SAR;52;37,5;2;2;2023;1;0;1;6,5;2;https://www.cian.ru/sale/flat/300425124/
35 000 000,00;6;CAR;52,8;37,5;4;9;1940;84;0;0;3,2;2;https://www.cian.ru/sale/flat/299153424/
35 000 000,00;6;CAR;70,8;37,5;2;14;1998;26;0;0;2,8;2;https://www.cian.ru/sale/flat/300553173/
35 000 000,00;6;SWAR;100;65;2;19;2013;11;0;0;2,78;4;https://www.cian.ru/sale/flat/296920103/
35 000 000,00;6;SWAR;100,1;63,8;21;25;1986;38;0;0;2,64;4;https://www.cian.ru/sale/flat/297540103/
35 000 000,00;5;WAR;66,3;44,8;2;14;2019;5;0;0;3;3;https://www.cian.ru/sale/flat/300509133/
35 000 000,00;5;WAR;72,5;29,6;18;25;2021;3;0;0;3,1;2;https://www.cian.ru/sale/flat/279618463/
35 000 000,00;4;WAR;89;65;29;29;2019;5;0;1;4;3;https://www.cian.ru/sale/flat/290871147/
35 000 000,00;1;NAR;99,2;58,4;13;18;2003;21;0;0;3,1;3;https://www.cian.ru/sale/flat/299448022/
35 026 650,00;19;NEAR;84,3;37,5;2;22;2023;1;1;0;3;2;https://www.cian.ru/sale/flat/299702862/
35 059 500,00;19;NEAR;79,5;59,6;2;32;2023;1;1;0;3;2;https://www.cian.ru/sale/flat/298828208/
35 100 000,00;12;SWAR;101,4;52,6;2;46;2024;0;1;0;3,15;3;https://www.cian.ru/sale/flat/300118783/
35 124 125,00;5;WAR;63,52;37,5;13;57;2024;0;1;0;2,9;2;https://www.cian.ru/sale/flat/283864418/
35 127 607,00;4;CAR;69,6;37,5;7;10;2024;0;1;1;3;2;https://www.cian.ru/sale/flat/300483969/
35 147 910,00;7;CAR;88,09;37,5;10;41;2024;0;0;0;3;4;https://www.cian.ru/sale/flat/297669809/
35 158 818,00;7;SAR;69,8;32,3;4;40;2023;1;1;0;3,15;2;https://www.cian.ru/sale/flat/293203914/
35 189 400,00;19;NEAR;78,9;59,2;3;32;2023;1;1;0;3;2;https://www.cian.ru/sale/flat/298828204/
35 191 800,00;16;NWAR;68,6;24,3;4;6;2023;1;1;1;3,24;2;https://www.cian.ru/sale/flat/299370767/
35 235 420,00;16;NWAR;59,1;31,3;7;24;2023;1;1;0;3,15;2;https://www.cian.ru/sale/flat/296524861/
35 273 186,00;4;SEAR;83;41,3;6;30;2019;5;0;0;3;4;https://www.cian.ru/sale/flat/298984715/
35 300 000,00;5;WAR;87,3;64,9;2;8;1937;87;0;0;3;4;https://www.cian.ru/sale/flat/299516756/
35 311 520,00;20;SWAR;66,4;28,1;14;42;2023;1;1;0;3;3;https://www.cian.ru/sale/flat/300761877/
35 320 672,00;6;WAR;62,6;30,1;20;28;2022;2;1;0;3,12;3;https://www.cian.ru/sale/flat/298334244/
35 355 960,00;10;WAR;62,2;29,1;5;28;2022;2;1;0;3,12;3;https://www.cian.ru/sale/flat/298334015/
35 359 547,00;10;WAR;61,4;29,1;11;28;2022;2;1;0;3,12;3;https://www.cian.ru/sale/flat/298334028/
35 378 435,00;6;NAR;103,2;73;4;12;2019;5;0;0;3;3;https://www.cian.ru/sale/flat/300755853/
35 399 500,00;9;NWAR;85,3;41,1;39;47;2023;1;1;0;3,05;3;https://www.cian.ru/sale/flat/296745590/
35 417 235,00;2;EAR;86,6;67,1;19;20;2024;0;1;0;3;3;https://www.cian.ru/sale/flat/300122381/
35 423 560,00;8;NAR;91,1;59,9;26;35;2023;1;1;0;3,1;4;https://www.cian.ru/sale/flat/298334760/
35 450 000,00;8;WAR;98;73;22;39;2019;5;0;0;3;4;https://www.cian.ru/sale/flat/300004178/
35 460 018,00;10;SWAR;152,2;71,4;2;2;2023;1;1;1;2,8;4;https://www.cian.ru/sale/flat/297413644/
35 467 058,00;17;NWAR;73,5;35,7;9;43;2023;1;1;0;3,15;2;https://www.cian.ru/sale/flat/295217122/
35 485 181,00;9;WAR;98,34;62,7;21;30;2023;1;1;0;3,3;4;https://www.cian.ru/sale/flat/297984163/
35 490 000,00;13;NAR;40,1;20;20;41;2019;5;0;0;3;1;https://www.cian.ru/sale/flat/300393598/
35 490 000,00;4;CAR;90;65;3;6;1927;97;0;0;3;3;https://www.cian.ru/sale/flat/300539725/
35 500 000,00;25;NWAR;66;37,5;22;24;2012;12;0;0;3;2;https://www.cian.ru/sale/flat/288162001/
35 500 000,00;20;SWAR;82;37,5;23;42;2019;5;0;0;3;4;https://www.cian.ru/sale/flat/299847616/
